motor_power.measured_dc_voltage_v,motor_power.calculated_dc_current_a,motor_power.motor_current_limit_arms,motor_speed.quadrature_current,motor_speed.direct_current,motor_speed.motor_speed,motor_safety.protection_code,motor_safety.safety_error_code,motor_safety.motor_temp,motor_safety.inverter_bridge_temp,motor_safety.bus_cap_temp,motor_safety.pwm_status,motor_control.current_reference,motor_control.discharge_limit_pct,motor_control.charge_limit_pct,motor_error.motor_state,pedal.pedal_supply_voltage,pedal.pedal_position_pct,pedal.pedal_raw_1,pedal.pedal_raw_2,pedal.tx_value,pedal.use_pedal,motor_prot1.can_timeout_ms,motor_prot1.dc_regen_current_limit_neg_a,motor_prot1.dc_traction_current_limit_a,motor_prot1.stall_protection_type,motor_prot1.stall_protection_time_ms,motor_prot1.stall_protection_current_a,motor_prot1.overspeed_protection_speed_rpm,motor_prot2.max_motor_temp_c,motor_prot2.motor_temp_high_gain_a_per_c,motor_prot2.max_inverter_temp_c,motor_prot2.inverter_temp_high_gain_a_per_c,motor_prot2.id_overcurrent_limit_a,motor_prot2.overvoltage_limit_v,motor_prot2.shutdown_voltage_limit_v
1.750000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,0.000000,0.000000,3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,0.000000,0.000000,1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.250000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,0.000000,0.000000,1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,0.000000,0.000000,3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.250000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,0.000000,0.000000,3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,-1.000000,0.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,0.000000,0.000000,2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.250000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,0.000000,0.000000,4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.250000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-1.000000,0.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.250000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,-1.000000,0.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.250000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5985.000000,-5.000000,-5.000000,1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
1.750000,-0.250000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
2.625000,0.000000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
2.625000,-0.250000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
2.625000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
2.625000,-0.375000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
2.750000,-0.625000,0.000000,0.000000,0.000000,0,8,0,57,91,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.750000,0.000000,400.000000,0.000000,0.000000,-4,0,0,55,91,89,1,0,0,0,0,5985.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.750000,0.000000,400.000000,0.000000,0.000000,-13,0,0,57,91,89,1,0,0,0,0,5988.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.000000,400.000000,0.000000,0.000000,-5,0,0,57,93,89,1,0,0,0,0,5979.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,0.000000,400.000000,0.000000,0.000000,0,0,0,57,93,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,0.000000,400.000000,0.000000,0.000000,-7,0,0,57,93,89,1,0,0,0,0,5982.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
253.000000,0.000000,400.000000,0.000000,0.000000,-7,0,0,57,93,89,1,0,0,0,0,5985.000000,-6.000000,-4.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,57,93,89,1,0,0,0,0,5979.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
253.125000,0.000000,400.000000,0.000000,0.000000,0,0,0,57,93,89,1,0,0,0,0,5985.000000,-4.000000,-4.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
244.875000,5.750000,400.000000,24.000000,0.000000,150,0,0,57,93,89,1,192,0,0,0,5985.000000,32.000000,36.000000,32.000000,192,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,-0.375000,400.000000,0.000000,0.000000,213,0,0,57,93,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.750000,0.500000,400.000000,0.000000,0.000000,179,0,0,57,93,89,1,0,0,0,0,5979.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.875000,0.375000,400.000000,0.000000,0.000000,151,0,0,57,93,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
253.000000,0.250000,400.000000,0.000000,0.000000,112,0,0,57,93,89,1,0,0,0,0,5979.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
248.250000,2.875000,400.000000,12.750000,0.000000,124,0,0,57,93,89,1,102,0,0,0,5982.000000,17.000000,17.000000,20.000000,102,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,-0.625000,400.000000,0.000000,0.000000,187,0,0,57,95,89,1,0,0,0,0,5982.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.750000,-0.375000,400.000000,0.000000,0.000000,157,0,0,57,93,89,1,0,0,0,0,5982.000000,-7.000000,-4.000000,-7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.875000,0.375000,400.000000,0.000000,0.000000,128,0,0,57,95,89,1,0,0,0,0,5979.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.875000,0.000000,400.000000,0.000000,0.000000,101,0,0,57,95,89,1,0,0,0,0,5988.000000,-5.000000,-5.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.875000,0.000000,400.000000,0.000000,0.000000,73,0,0,57,95,89,1,0,0,0,0,5982.000000,9.000000,11.000000,9.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
244.875000,5.000000,400.000000,10.500000,0.000000,257,0,0,57,95,89,1,84,0,0,0,5988.000000,14.000000,15.000000,14.000000,84,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,-0.750000,400.000000,0.000000,0.000000,254,0,0,57,95,89,1,0,0,0,0,5979.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,-0.625000,400.000000,0.000000,0.000000,211,0,0,57,95,89,1,0,0,0,0,5979.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,-0.125000,400.000000,0.000000,0.000000,185,0,0,57,95,89,1,0,0,0,0,5979.000000,-7.000000,-5.000000,-7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.750000,-0.375000,400.000000,0.000000,0.000000,145,0,0,57,95,89,1,0,0,0,0,5979.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.875000,0.375000,400.000000,8.250000,0.000000,117,0,0,57,95,89,1,66,0,0,0,5982.000000,11.000000,11.000000,15.000000,66,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,0.250000,400.000000,0.000000,0.000000,175,0,0,57,95,89,1,0,0,0,0,5979.000000,-5.000000,-4.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,0.375000,400.000000,0.000000,0.000000,147,0,0,57,95,89,1,0,0,0,0,5976.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.750000,-0.125000,400.000000,0.000000,0.000000,113,0,0,57,95,89,1,0,0,0,0,5979.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,0.125000,400.000000,0.000000,0.000000,80,0,0,57,95,89,1,0,0,0,0,5985.000000,-8.000000,-4.000000,-8.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.125000,1.625000,400.000000,8.250000,0.000000,81,0,0,57,95,89,1,66,0,0,0,5979.000000,11.000000,11.000000,11.000000,66,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,0.500000,400.000000,0.000000,0.000000,181,0,0,57,95,89,1,0,0,0,0,5976.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,-0.500000,400.000000,0.000000,0.000000,148,0,0,57,95,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,0.000000,400.000000,0.000000,0.000000,118,0,0,57,95,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,0.125000,400.000000,0.000000,0.000000,92,0,0,57,95,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.875000,-0.250000,400.000000,0.000000,0.000000,63,0,0,57,95,89,1,0,0,0,0,5979.000000,9.000000,9.000000,11.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,0.000000,400.000000,0.000000,0.000000,50,0,0,57,95,89,1,0,0,0,0,5976.000000,5.000000,5.000000,7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.000000,400.000000,0.000000,0.000000,30,0,0,57,95,89,1,0,0,0,0,5979.000000,7.000000,7.000000,9.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.250000,0.750000,400.000000,0.000000,0.000000,208,0,0,57,95,89,1,0,0,0,0,5976.000000,8.000000,9.000000,8.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,-0.375000,400.000000,0.000000,0.000000,172,0,0,57,95,89,1,0,0,0,0,5976.000000,-7.000000,-5.000000,-7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.375000,400.000000,0.000000,0.000000,139,0,0,57,95,89,1,0,0,0,0,5976.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,-0.375000,400.000000,0.000000,0.000000,107,0,0,57,95,89,1,0,0,0,0,5979.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.250000,400.000000,0.000000,0.000000,80,0,0,57,95,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.000000,400.000000,0.000000,0.000000,50,0,0,57,95,89,1,0,0,0,0,5976.000000,7.000000,7.000000,7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
249.750000,1.625000,400.000000,9.000000,0.000000,95,0,0,57,95,89,1,72,0,0,0,5976.000000,12.000000,12.000000,14.000000,72,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.750000,-0.500000,400.000000,0.000000,0.000000,209,0,0,57,95,89,1,0,0,0,0,5976.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,0.500000,400.000000,0.000000,0.000000,169,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.500000,400.000000,0.000000,0.000000,143,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,-0.375000,400.000000,0.000000,0.000000,102,0,0,57,96,89,1,0,0,0,0,5976.000000,9.000000,9.000000,9.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,0.000000,400.000000,0.000000,0.000000,143,0,0,57,96,89,1,0,0,0,0,5973.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.000000,400.000000,0.000000,0.000000,112,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.625000,-0.250000,400.000000,0.000000,0.000000,82,0,0,57,96,89,1,0,0,0,0,5976.000000,-7.000000,-5.000000,-7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,-0.125000,400.000000,0.000000,0.000000,60,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.000000,400.000000,0.000000,0.000000,35,0,0,57,96,89,1,0,0,0,0,5973.000000,-2.000000,-2.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,0.000000,400.000000,0.000000,0.000000,13,0,0,57,96,89,1,0,0,0,0,5976.000000,7.000000,7.000000,12.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
246.750000,3.500000,400.000000,10.500000,0.000000,171,0,0,57,96,89,1,84,0,0,0,5976.000000,14.000000,14.000000,14.000000,84,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.875000,-0.750000,400.000000,0.000000,0.000000,196,0,0,57,96,89,1,0,0,0,0,5979.000000,2.000000,2.000000,3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,-0.500000,400.000000,0.000000,0.000000,169,0,0,57,96,89,1,0,0,0,0,5976.000000,1.000000,1.000000,6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,-0.375000,400.000000,0.000000,0.000000,136,0,0,57,96,89,1,0,0,0,0,5976.000000,1.000000,1.000000,4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
246.250000,2.875000,400.000000,10.500000,0.000000,201,0,0,57,96,89,1,72,0,0,0,5976.000000,12.000000,14.000000,12.000000,72,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.000000,400.000000,0.000000,0.000000,214,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,-0.375000,400.000000,0.000000,0.000000,172,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,-0.250000,400.000000,0.000000,0.000000,136,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,0.250000,400.000000,0.000000,0.000000,110,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.500000,-0.125000,400.000000,0.000000,0.000000,74,0,0,57,96,89,1,0,0,0,0,5976.000000,2.000000,2.000000,7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
249.875000,1.500000,400.000000,8.250000,0.000000,78,0,0,57,96,89,1,66,0,0,0,5976.000000,11.000000,11.000000,14.000000,66,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.625000,0.375000,400.000000,0.000000,0.000000,197,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,-0.125000,400.000000,0.000000,0.000000,156,0,0,57,96,89,1,0,0,0,0,5973.000000,-8.000000,-5.000000,-8.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,-0.375000,400.000000,0.000000,0.000000,126,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,0.375000,400.000000,0.000000,0.000000,98,0,0,57,96,89,1,0,0,0,0,5976.000000,-6.000000,-6.000000,5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,-0.250000,400.000000,0.000000,0.000000,71,0,0,57,96,89,1,0,0,0,0,5976.000000,9.000000,9.000000,11.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
246.125000,3.625000,400.000000,11.250000,0.000000,181,0,0,57,96,89,1,90,0,0,0,5976.000000,15.000000,15.000000,17.000000,90,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.250000,400.000000,0.000000,0.000000,182,0,0,57,96,89,1,0,0,0,0,5973.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,0.500000,400.000000,0.000000,0.000000,145,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,-0.125000,400.000000,0.000000,0.000000,109,0,0,57,96,89,1,0,0,0,0,5970.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,-0.250000,400.000000,0.000000,0.000000,83,0,0,57,96,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,0.125000,400.000000,0.000000,0.000000,62,0,0,57,96,89,1,0,0,0,0,5976.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.000000,400.000000,0.000000,0.000000,35,0,0,57,96,89,1,0,0,0,0,5973.000000,4.000000,4.000000,9.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,0.000000,400.000000,8.250000,0.000000,24,0,0,57,96,89,1,66,0,0,0,5976.000000,11.000000,11.000000,13.000000,66,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
247.000000,2.125000,400.000000,9.000000,0.000000,184,0,0,57,96,89,1,72,0,0,0,5973.000000,12.000000,12.000000,18.000000,72,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.000000,400.000000,0.000000,0.000000,183,0,0,57,96,89,1,0,0,0,0,5976.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,-0.500000,400.000000,0.000000,0.000000,148,0,0,57,96,89,1,0,0,0,0,5973.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,0.250000,400.000000,0.000000,0.000000,123,0,0,57,96,89,1,0,0,0,0,5976.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,0.125000,400.000000,0.000000,0.000000,88,0,0,57,96,89,1,0,0,0,0,5970.000000,-4.000000,-4.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,0.000000,400.000000,0.000000,0.000000,62,0,0,57,96,89,1,0,0,0,0,5976.000000,0.000000,0.000000,6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
248.250000,1.500000,400.000000,7.500000,0.000000,148,0,0,57,96,89,1,60,0,0,0,5973.000000,10.000000,10.000000,11.000000,60,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,-0.250000,400.000000,0.000000,0.000000,147,0,0,57,98,89,1,0,0,0,0,5973.000000,-3.000000,-3.000000,3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,0.000000,400.000000,0.000000,0.000000,120,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,0.000000,400.000000,0.000000,0.000000,88,0,0,57,98,89,1,0,0,0,0,5973.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,0.000000,400.000000,0.000000,0.000000,63,0,0,57,98,89,1,0,0,0,0,5970.000000,-8.000000,-5.000000,-8.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.875000,0.000000,400.000000,0.000000,0.000000,41,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.000000,400.000000,0.000000,0.000000,12,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.250000,0.000000,400.000000,0.000000,0.000000,0,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
