motor_power.measured_dc_voltage_v,motor_power.calculated_dc_current_a,motor_power.motor_current_limit_arms,motor_speed.quadrature_current,motor_speed.direct_current,motor_speed.motor_speed,motor_safety.protection_code,motor_safety.safety_error_code,motor_safety.motor_temp,motor_safety.inverter_bridge_temp,motor_safety.bus_cap_temp,motor_safety.pwm_status,motor_control.current_reference,motor_control.discharge_limit_pct,motor_control.charge_limit_pct,motor_error.motor_state,pedal.pedal_supply_voltage,pedal.pedal_position_pct,pedal.pedal_raw_1,pedal.pedal_raw_2,pedal.tx_value,pedal.use_pedal,motor_prot1.can_timeout_ms,motor_prot1.dc_regen_current_limit_neg_a,motor_prot1.dc_traction_current_limit_a,motor_prot1.stall_protection_type,motor_prot1.stall_protection_time_ms,motor_prot1.stall_protection_current_a,motor_prot1.overspeed_protection_speed_rpm,motor_prot2.max_motor_temp_c,motor_prot2.motor_temp_high_gain_a_per_c,motor_prot2.max_inverter_temp_c,motor_prot2.inverter_temp_high_gain_a_per_c,motor_prot2.id_overcurrent_limit_a,motor_prot2.overvoltage_limit_v,motor_prot2.shutdown_voltage_limit_v
249.000000,2.250000,400.000000,12.000000,0.000000,63,0,0,57,98,89,1,96,0,0,0,5973.000000,16.000000,16.000000,18.000000,96,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.500000,400.000000,0.000000,0.000000,242,0,0,57,98,89,1,0,0,0,0,5973.000000,7.000000,7.000000,8.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.875000,-0.500000,400.000000,0.000000,0.000000,198,0,0,57,98,89,1,0,0,0,0,5973.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,-0.375000,400.000000,0.000000,0.000000,169,0,0,57,98,89,1,0,0,0,0,5970.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,-0.125000,400.000000,0.000000,0.000000,139,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,-0.500000,400.000000,0.000000,0.000000,107,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.375000,-0.125000,400.000000,0.000000,0.000000,74,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.000000,400.000000,0.000000,0.000000,60,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,0.000000,400.000000,0.000000,0.000000,35,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,0.000000,400.000000,0.000000,0.000000,20,0,0,57,98,89,1,0,0,0,0,5970.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.875000,400.000000,9.000000,0.000000,16,0,0,57,98,89,1,72,0,0,0,5970.000000,12.000000,12.000000,18.000000,72,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
244.875000,3.250000,400.000000,10.500000,0.000000,224,0,0,57,98,89,1,84,0,0,0,5973.000000,14.000000,15.000000,14.000000,84,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.750000,-0.625000,400.000000,0.000000,0.000000,217,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.875000,0.000000,400.000000,0.000000,0.000000,165,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,-0.125000,400.000000,0.000000,0.000000,117,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,0.000000,400.000000,0.000000,0.000000,91,0,0,57,98,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,-0.125000,400.000000,0.000000,0.000000,65,0,0,57,98,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,0.000000,400.000000,0.000000,0.000000,31,0,0,57,98,89,1,0,0,0,0,5970.000000,-1.000000,-1.000000,4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.250000,0.000000,400.000000,0.000000,0.000000,11,0,0,57,98,89,1,0,0,0,0,5967.000000,1.000000,1.000000,5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.750000,0.750000,400.000000,9.000000,0.000000,14,0,0,57,98,89,1,72,0,0,0,5967.000000,12.000000,12.000000,15.000000,72,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
246.500000,2.375000,400.000000,9.750000,0.000000,183,0,0,57,98,89,1,78,0,0,0,5967.000000,13.000000,13.000000,15.000000,78,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.000000,0.625000,400.000000,0.000000,0.000000,324,0,0,57,100,89,1,0,0,0,0,5967.000000,8.000000,8.000000,11.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.375000,1.000000,400.000000,0.000000,0.000000,281,0,0,57,100,89,1,0,0,0,0,5970.000000,-1.000000,-1.000000,4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.750000,-0.500000,400.000000,0.000000,0.000000,242,0,0,57,100,89,1,0,0,0,0,5970.000000,-1.000000,-1.000000,4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.500000,400.000000,0.000000,0.000000,200,0,0,57,100,89,1,0,0,0,0,5970.000000,-1.000000,-1.000000,3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,-0.625000,400.000000,0.000000,0.000000,172,0,0,57,98,89,1,0,0,0,0,5970.000000,5.000000,5.000000,6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,0.000000,400.000000,0.000000,0.000000,134,0,0,57,98,89,1,0,0,0,0,5967.000000,7.000000,7.000000,10.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,0.000000,400.000000,0.000000,0.000000,107,0,0,57,98,89,1,0,0,0,0,5970.000000,7.000000,7.000000,10.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
249.125000,1.500000,400.000000,9.750000,0.000000,113,0,0,57,98,89,1,78,0,0,0,5967.000000,13.000000,13.000000,13.000000,78,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
245.000000,2.875000,400.000000,7.500000,0.000000,298,0,0,57,100,89,1,60,0,0,0,5973.000000,10.000000,10.000000,15.000000,60,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.375000,0.000000,400.000000,0.000000,0.000000,268,0,0,57,100,89,1,0,0,0,0,5970.000000,-2.000000,-2.000000,5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.750000,0.500000,400.000000,0.000000,0.000000,238,0,0,57,100,89,1,0,0,0,0,5970.000000,6.000000,6.000000,10.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
244.125000,4.875000,400.000000,7.500000,0.000000,327,0,0,57,100,89,1,60,0,0,0,5976.000000,10.000000,10.000000,18.000000,60,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.125000,0.750000,400.000000,0.000000,0.000000,305,0,0,57,100,89,1,0,0,0,0,5967.000000,-6.000000,-6.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.625000,0.000000,400.000000,0.000000,0.000000,259,0,0,57,100,89,1,0,0,0,0,5967.000000,-6.000000,-6.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.875000,0.125000,400.000000,0.000000,0.000000,224,0,0,57,100,89,1,0,0,0,0,5967.000000,-6.000000,-6.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.875000,0.375000,400.000000,0.000000,0.000000,187,0,0,59,100,89,1,0,0,0,0,5964.000000,-6.000000,-6.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.500000,400.000000,0.000000,0.000000,146,0,0,59,100,89,1,0,0,0,0,5967.000000,4.000000,4.000000,10.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.000000,400.000000,0.000000,0.000000,132,0,0,59,100,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,-0.125000,400.000000,0.000000,0.000000,104,0,0,59,100,89,1,0,0,0,0,5970.000000,-4.000000,-4.000000,8.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
249.125000,1.250000,400.000000,7.500000,0.000000,112,0,0,59,100,89,1,60,0,0,0,5967.000000,10.000000,10.000000,14.000000,60,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.250000,0.375000,400.000000,0.000000,0.000000,208,0,0,59,100,89,1,0,0,0,0,5967.000000,0.000000,0.000000,5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.750000,0.125000,400.000000,0.000000,0.000000,171,0,0,59,100,89,1,0,0,0,0,5967.000000,-6.000000,-6.000000,5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,0.000000,400.000000,0.000000,0.000000,136,0,0,59,100,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.000000,-0.375000,400.000000,0.000000,0.000000,102,0,0,59,100,89,1,0,0,0,0,5967.000000,-6.000000,-6.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
252.125000,-0.125000,400.000000,0.000000,0.000000,75,0,0,59,100,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
247.375000,1.750000,400.000000,8.250000,0.000000,170,0,0,59,100,89,1,66,0,0,0,5967.000000,11.000000,11.000000,16.000000,66,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
243.875000,3.250000,400.000000,8.250000,0.000000,309,0,0,59,100,89,1,66,0,0,0,5973.000000,11.000000,11.000000,12.000000,66,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
242.000000,5.500000,400.000000,8.250000,0.000000,422,0,0,59,100,89,1,66,0,0,0,5964.000000,11.000000,11.000000,11.000000,66,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
238.625000,5.125000,400.000000,0.000000,0.000000,544,0,0,59,100,89,1,0,0,0,0,5964.000000,-6.000000,-6.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.750000,1.000000,400.000000,0.000000,0.000000,494,0,0,59,100,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.125000,0.625000,400.000000,0.000000,0.000000,429,0,0,59,100,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.250000,1.125000,400.000000,0.000000,0.000000,380,0,0,59,100,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.500000,-0.125000,400.000000,0.000000,0.000000,336,0,0,59,100,89,1,0,0,0,0,5967.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.625000,-0.500000,400.000000,0.000000,0.000000,287,0,0,59,100,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.750000,-0.500000,400.000000,0.000000,0.000000,207,0,0,59,100,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.750000,0.000000,400.000000,0.000000,0.000000,99,0,0,59,100,89,1,0,0,0,0,5967.000000,-6.000000,-6.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,100,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.250000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,100,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,100,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,0.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,100,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,100,89,1,0,0,0,0,5967.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,100,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,100,89,1,0,0,0,0,5970.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,100,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.125000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5967.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-6.000000,-6.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-7.000000,-5.000000,-7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.250000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-1.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.125000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-6.000000,-6.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.125000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-7.000000,-5.000000,-7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-7.000000,-5.000000,-7.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,102,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-4.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.125000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.000000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5964.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
250.875000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-5.000000,-5.000000,-2.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
251.125000,0.000000,400.000000,0.000000,0.000000,0,0,0,59,104,89,1,0,0,0,0,5961.000000,-6.000000,-5.000000,-6.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
73.875000,0.000000,335.250000,0.000000,0.000000,0,8,22,59,104,89,0,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
73.500000,0.000000,335.250000,0.000000,0.000000,0,8,22,59,104,89,0,0,0,0,0,5961.000000,-5.000000,-5.000000,-3.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
73.000000,0.000000,335.250000,0.000000,0.000000,0,8,22,59,104,89,0,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
72.625000,0.000000,335.250000,0.000000,0.000000,0,8,22,59,104,89,0,0,0,0,0,5961.000000,-5.000000,-5.000000,-5.000000,0,1,500,280,279,1,248,250,0,110,10,65,15,300,390,80
